variant,order,rung,added,n_sources,sources,schedule,exposure,train_edges,checkpoint_step,model_prefix,model_key,logical_id,task,dataset,entry_rung,rel_to_entry,in_training,is_newcomer,metric,value,primary
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,classification,ukr_rus_suspended,6,-3,0,0,roc_auc,0.498614,1
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,classification,ukr_rus_suspended,6,-3,0,0,accuracy,0.506,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,classification,ukr_rus_suspended,6,-3,0,0,f1,0.4969450101832994,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,classification,twibot20,7,-4,0,0,roc_auc,0.6323104444444445,1
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,classification,twibot20,7,-4,0,0,accuracy,0.59575,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,classification,twibot20,7,-4,0,0,f1,0.5982608695652174,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,ukr_rus_twitter,1,2,1,0,auc,0.7715872448979592,1
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,ukr_rus_twitter,1,2,1,0,average_precision,0.7531160259245182,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,ukr_rus_twitter,1,2,1,0,hits_at_50,0.94,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,covid19_twitter,2,1,1,0,auc,0.8852497448979592,1
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,covid19_twitter,2,1,1,0,average_precision,0.8800438767481245,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,covid19_twitter,2,1,1,0,hits_at_50,0.94,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,midterm,3,0,1,1,auc,0.728195918367347,1
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,midterm,3,0,1,1,average_precision,0.6775118956874513,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,midterm,3,0,1,1,hits_at_50,0.78,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,twibot20,7,-4,0,0,auc,0.8274112244897959,1
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,twibot20,7,-4,0,0,average_precision,0.7857054197313599,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,twibot20,7,-4,0,0,hits_at_50,0.86,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,cp_hk_twitter,8,-5,0,0,auc,0.5569122448979592,1
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,cp_hk_twitter,8,-5,0,0,average_precision,0.5092515506853669,0
fixed10k,A,3,midterm,3,"ukr_rus,covid,midterm",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordA_r3,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,fixed10k_A_r3,static_lp,cp_hk_twitter,8,-5,0,0,hits_at_50,0.28,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,classification,covid_political,4,0,1,1,roc_auc,0.9097040694444445,1
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,classification,covid_political,4,0,1,1,accuracy,0.84075,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,classification,covid_political,4,0,1,1,f1,0.8486336633663366,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,classification,election2020,5,-1,0,0,roc_auc,0.976948,1
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,classification,election2020,5,-1,0,0,accuracy,0.973,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,classification,election2020,5,-1,0,0,f1,0.9735034347399412,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,classification,ukr_rus_suspended,6,-2,0,0,roc_auc,0.501516,1
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,classification,ukr_rus_suspended,6,-2,0,0,accuracy,0.496,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,classification,ukr_rus_suspended,6,-2,0,0,f1,0.52,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,classification,twibot20,7,-3,0,0,roc_auc,0.6012166805555555,1
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,classification,twibot20,7,-3,0,0,accuracy,0.5743333333333334,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,classification,twibot20,7,-3,0,0,f1,0.5818598559266536,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,ukr_rus_twitter,1,3,1,0,auc,0.7572510204081633,1
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,ukr_rus_twitter,1,3,1,0,average_precision,0.7430171753136269,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,ukr_rus_twitter,1,3,1,0,hits_at_50,0.88,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,covid19_twitter,2,2,1,0,auc,0.8692066326530612,1
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,covid19_twitter,2,2,1,0,average_precision,0.8718951625256273,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,covid19_twitter,2,2,1,0,hits_at_50,0.94,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,midterm,3,1,1,0,auc,0.7154341836734693,1
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,midterm,3,1,1,0,average_precision,0.6875966290935694,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,midterm,3,1,1,0,hits_at_50,0.84,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,twibot20,7,-3,0,0,auc,0.8206392857142857,1
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,twibot20,7,-3,0,0,average_precision,0.7875619873754377,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,twibot20,7,-3,0,0,hits_at_50,0.9,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,cp_hk_twitter,8,-4,0,0,auc,0.5694489795918367,1
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,cp_hk_twitter,8,-4,0,0,average_precision,0.5245340166489462,0
fixed10k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordA_r4,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,fixed10k_A_r4,static_lp,cp_hk_twitter,8,-4,0,0,hits_at_50,0.34,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,classification,covid_political,4,1,1,0,roc_auc,0.916449861111111,1
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,classification,covid_political,4,1,1,0,accuracy,0.8378333333333333,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,classification,covid_political,4,1,1,0,f1,0.8491940483570986,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,classification,election2020,5,0,1,1,roc_auc,0.9825520000000001,1
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,classification,election2020,5,0,1,1,accuracy,0.972,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,classification,election2020,5,0,1,1,f1,0.9725490196078431,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,classification,ukr_rus_suspended,6,-1,0,0,roc_auc,0.494848,1
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,classification,ukr_rus_suspended,6,-1,0,0,accuracy,0.492,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,classification,ukr_rus_suspended,6,-1,0,0,f1,0.4607218683651805,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,classification,twibot20,7,-2,0,0,roc_auc,0.5954733055555556,1
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,classification,twibot20,7,-2,0,0,accuracy,0.5670833333333334,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,classification,twibot20,7,-2,0,0,f1,0.5532719924327113,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,ukr_rus_twitter,1,4,1,0,auc,0.7389153061224489,1
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,ukr_rus_twitter,1,4,1,0,average_precision,0.7346089820231279,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,ukr_rus_twitter,1,4,1,0,hits_at_50,0.94,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,covid19_twitter,2,3,1,0,auc,0.8691239795918367,1
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,covid19_twitter,2,3,1,0,average_precision,0.8711425934868063,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,covid19_twitter,2,3,1,0,hits_at_50,0.96,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,midterm,3,2,1,0,auc,0.7317497448979592,1
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,midterm,3,2,1,0,average_precision,0.7008045317028809,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,midterm,3,2,1,0,hits_at_50,0.86,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,twibot20,7,-2,0,0,auc,0.8183801020408163,1
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,twibot20,7,-2,0,0,average_precision,0.792454279089963,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,twibot20,7,-2,0,0,hits_at_50,0.92,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,cp_hk_twitter,8,-3,0,0,auc,0.5678209183673469,1
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,cp_hk_twitter,8,-3,0,0,average_precision,0.521622906888211,0
fixed10k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,10k_per_active_source,full_adjacency,50000,nm_ladder_fx10k_h2m_ordA_r5,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,fixed10k_A_r5,static_lp,cp_hk_twitter,8,-3,0,0,hits_at_50,0.32,0
fixed10k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,10k_per_active_source,full_adjacency,60000,nm_ladder_fx10k_h2m_ordA_r6,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,fixed10k_A_r6,classification,covid_political,4,2,1,0,roc_auc,0.904645763888889,1
fixed10k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,10k_per_active_source,full_adjacency,60000,nm_ladder_fx10k_h2m_ordA_r6,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,fixed10k_A_r6,classification,covid_political,4,2,1,0,accuracy,0.8439166666666666,0
fixed10k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,10k_per_active_source,full_adjacency,60000,nm_ladder_fx10k_h2m_ordA_r6,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,fixed10k_A_r6,classification,covid_political,4,2,1,0,f1,0.8526704947691339,0
fixed10k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,10k_per_active_source,full_adjacency,60000,nm_ladder_fx10k_h2m_ordA_r6,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,fixed10k_A_r6,classification,election2020,5,1,1,0,roc_auc,0.9815879999999999,1
fixed10k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,10k_per_active_source,full_adjacency,60000,nm_ladder_fx10k_h2m_ordA_r6,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,fixed10k_A_r6,classification,election2020,5,1,1,0,accuracy,0.974,0
fixed10k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,10k_per_active_source,full_adjacency,60000,nm_ladder_fx10k_h2m_ordA_r6,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,fixed10k_A_r6,classification,election2020,5,1,1,0,f1,0.9744597249508841,0
fixed10k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,10k_per_active_source,full_adjacency,60000,nm_ladder_fx10k_h2m_ordA_r6,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,fixed10k_A_r6,classification,ukr_rus_suspended,6,0,1,1,roc_auc,0.514622,1
fixed10k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,10k_per_active_source,full_adjacency,60000,nm_ladder_fx10k_h2m_ordA_r6,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,fixed10k_A_r6,classification,ukr_rus_suspended,6,0,1,1,accuracy,0.52,0
fixed10k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,10k_per_active_source,full_adjacency,60000,nm_ladder_fx10k_h2m_ordA_r6,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,fixed10k_A_r6,classification,ukr_rus_suspended,6,0,1,1,f1,0.4968553459119497,0
